Longitude,Latitude,species_tree,sc,b_nisc,g_nisc,p_nisc,nisc,nisc_count,category,country,region,subregion
121.8476069,15.68199713,Phaenicophaeus_cumingi,1,0,0,0,0,0,sc,Philippines,Asia,South-Eastern Asia
108.2196058,0.692348513,Phaenicophaeus_javanicus,1,0,0,0,0,0,sc,Indonesia,Asia,South-Eastern Asia
122.0466987,15.48771829,Phaenicophaeus_superciliosus,1,0,0,0,0,0,sc,Philippines,Asia,South-Eastern Asia
-83.5656548,12.5471944,Phaeochroa_cuvierii,1,0,0,0,0,0,sc,Nicaragua,Americas,Central America
93.1538875,-9.307083314,Phaethon_lepturus,0,0,0,0,0,0,absence,India,Asia,Southern Asia
-82.40903011,10.74973882,Phaethornis_striigularis,1,0,0,0,0,0,sc,Panama,Americas,Central America
-72.34689281,-25.95547031,Phalacrocorax_bougainvillii,1,0,0,0,0,0,sc,High Sea,NA,NA
124.8018331,39.38263951,Phalacrocorax_capillatus,1,0,0,0,0,0,sc,Indonesia,Asia,South-Eastern Asia
76.75826283,8.321524989,Phalacrocorax_carbo,1,0,0,0,0,0,sc,Sri Lanka,Asia,Southern Asia
174.1512047,-40.9516861,Phalacrocorax_carunculatus,1,0,0,0,0,0,sc,New Zealand,Oceania,Australia and New Zealand
-68.98510257,-52.4820296,Phalacrocorax_magellanicus,1,0,0,0,0,0,sc,High Sea,NA,NA
16.61699614,-28.97323063,Phalacrocorax_neglectus,1,0,0,0,0,0,sc,Namibia,Africa,Southern Africa
87.78985868,20.48870522,Phalacrocorax_niger,1,0,0,0,0,0,sc,Bangladesh,Asia,Southern Asia
52.64495734,24.61672975,Phalacrocorax_nigrogularis,1,0,0,0,0,0,sc,United Arab Emirates,Asia,Western Asia
173.091813,-42.9266619,Phalacrocorax_punctatus,1,0,0,0,0,0,sc,New Zealand,Oceania,Australia and New Zealand
49.60133565,42.08807466,Phalacrocorax_pygmaeus,1,0,0,0,0,0,sc,Russia,Europe,Eastern Europe
179.0759357,-47.70840193,Phalacrocorax_ranfurlyi,1,0,0,0,0,0,sc,New Zealand,Oceania,Australia and New Zealand
-155.7034615,55.13796789,Phalacrocorax_urile,1,0,0,0,0,0,sc,United States,Americas,Northern America
11.74875263,70.18761038,Phalaropus_fulicarius,0,0,0,0,0,0,absence,Norway,Europe,Northern Europe
-26.32780199,66.3344443,Phalaropus_lobatus,0,0,0,0,0,0,absence,Iceland,Europe,Northern Europe
-63.66325578,-53.46791694,Phalcoboenus_australis,0,0,0,0,0,0,absence,High Sea,NA,NA
137.991959,-35.48582024,Phaps_elegans,1,0,0,0,0,0,sc,Australia,Oceania,Australia and New Zealand
131.7907633,28.08770932,Phoebastria_albatrus,0,0,0,0,0,0,absence,Australia,Oceania,Australia and New Zealand
-155.3707724,22.32654774,Phoebastria_immutabilis,0,0,0,0,0,0,absence,United States,Americas,Northern America
-85.9867641,-1.344917045,Phoebastria_irrorata,0,0,0,0,0,0,absence,Costa Rica,Americas,Central America
161.106587,28.13475263,Phoebastria_nigripes,0,0,0,0,0,0,absence,United States Minor Outlying Islands,Americas,Micronesia
59.07289281,-47.8300066,Phoebetria_fusca,0,0,0,0,0,0,absence,French Southern and Antarctic Lands,Antarctica,NA
41.89685426,-50.9992224,Phoebetria_palpebrata,0,0,0,0,0,0,absence,French Southern and Antarctic Lands,Antarctica,NA
-75.17173243,18.30832857,Phoenicopterus_ruber,0,0,0,0,0,0,absence,Haiti,Americas,Caribbean
-55.91811727,5.736281968,Picumnus_minutissimus,0,0,0,0,0,0,absence,High Sea,NA,NA
-78.70022268,7.539378192,Picumnus_olivaceus,0,0,0,0,0,0,absence,Colombia,Americas,South America
-80.13640774,-3.247364377,Picumnus_sclateri,0,0,0,0,0,0,absence,Panama,Americas,Central America
93.92687249,19.4488828,Picus_chlorolophus,0,0,0,0,0,0,absence,India,Asia,Southern Asia
108.9268418,1.324287326,Picus_mineaceus,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
108.685679,0.980092186,Picus_puniceus,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
105.9895847,18.55890497,Picus_rabieri,0,0,0,0,0,0,absence,Viet Nam,Asia,South-Eastern Asia
96.806757,15.88910699,Picus_viridanus,0,0,0,0,0,0,absence,India,Asia,Southern Asia
122.8459852,35.61543217,Platalea_minor,0,0,0,0,0,0,absence,Philippines,Asia,South-Eastern Asia
30.19525437,70.61352035,Pluvialis_squatarola,0,0,0,0,0,0,absence,Norway,Europe,Northern Europe
20.91718353,58.31199378,Podiceps_auritus,0,0,0,0,0,0,absence,Estonia,Europe,Eastern Europe
23.7318265,57.80078675,Podiceps_grisegena,0,0,0,0,0,0,absence,Latvia,Europe,Eastern Europe
10.67946554,40.25736835,Podiceps_nigricollis,0,0,0,0,0,0,absence,High Sea,NA,NA
-79.88485118,10.91012668,Podilymbus_podiceps,0,0,0,0,0,0,absence,Panama,Americas,Central America
85.54153139,-3.437351284,Porphyrio_indicus,1,1,0,0,1,1,blue,Bangladesh,Asia,Southern Asia
85.54153139,-3.437351284,Porphyrio_madagascariensis,1,1,1,0,1,2,multi,Bangladesh,Asia,Southern Asia
85.54153139,-3.437351284,Porphyrio_melanotus,1,1,0,0,1,1,blue,Bangladesh,Asia,Southern Asia
85.54153139,-3.437351284,Porphyrio_poliocephalus,1,1,1,0,1,2,multi,Bangladesh,Asia,Southern Asia
85.54153139,-3.437351284,Porphyrio_porphyrio,1,1,0,0,1,1,blue,Bangladesh,Asia,Southern Asia
85.54153139,-3.437351284,Porphyrio_pulverulentus,1,1,0,0,1,1,blue,Bangladesh,Asia,Southern Asia
124.8174161,-3.654182872,Porzana_cinerea,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
63.04765417,20.69585857,Porzana_pusilla,0,0,0,0,0,0,absence,Ethiopia,Africa,Eastern Africa
122.1839353,0.348699647,Prioniturus_flavicans,1,1,1,0,1,2,multi,Philippines,Asia,South-Eastern Asia
118.7136303,9.956005055,Prioniturus_platenae,1,1,1,0,1,2,multi,Indonesia,Asia,South-Eastern Asia
-111.6524703,-56.16122272,Procellaria_aequinoctialis,0,0,0,0,0,0,absence,Chile,Americas,South America
2.650698935,-51.80221736,Procellaria_cinerea,0,0,0,0,0,0,absence,Norway,Europe,Northern Europe
-16.75118438,-32.47594141,Procellaria_conspicillata,0,0,0,0,0,0,absence,Saint Helena,Africa,Western Africa
-132.3223241,-7.151564003,Procellaria_parkinsoni,0,0,0,0,0,0,absence,High Sea,NA,NA
-133.3307326,-44.43100051,Procellaria_westlandica,0,0,0,0,0,0,absence,High Sea,NA,NA
-152.9583192,-13.83202036,Procelsterna_cerulea,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
110.0477326,7.41968493,Pseudibis_davisoni,1,0,0,0,0,0,sc,Indonesia,Asia,South-Eastern Asia
56.00745669,-21.31302228,Pseudobulweria_aterrima,0,0,0,0,0,0,absence,Seychelles,Africa,Eastern Africa
153.3098917,-4.705468291,Pseudobulweria_becki,0,0,0,0,0,0,absence,Papua New Guinea,Oceania,Melanesia
178.7510984,-17.81366615,Pseudobulweria_macgillivrayi,0,0,0,0,0,0,absence,Fiji,Oceania,Melanesia
-150.9290732,-8.469679357,Pseudobulweria_rostrata,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
90.63341188,18.07715349,Psilopogon_haemacephalus,1,1,1,0,1,2,multi,Bangladesh,Asia,Southern Asia
108.8085939,0.617770503,Psilopogon_henricii,1,1,1,0,1,2,multi,Indonesia,Asia,South-Eastern Asia
108.0716202,1.417306337,Psilopogon_mystacophanos,1,1,1,0,1,2,multi,Indonesia,Asia,South-Eastern Asia
53.48226098,39.88383356,Pterocles_orientalis,0,0,0,0,0,0,absence,Iran (Islamic Republic of),Asia,Southern Asia
-157.7604718,-10.28190377,Pterodroma_alba,0,0,0,0,0,0,absence,Kiribati,Oceania,Micronesia
-29.74583813,-25.69236777,Pterodroma_arminjoniana,0,0,0,0,0,0,absence,High Sea,NA,NA
-141.0555025,-19.73533121,Pterodroma_atrata,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
-175.6383914,-43.21201608,Pterodroma_axillaris,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
85.67348014,-17.25027808,Pterodroma_baraui,0,0,0,0,0,0,absence,Bangladesh,Asia,Southern Asia
-154.3809988,-10.04787971,Pterodroma_brevipes,0,0,0,0,0,0,absence,Kiribati,Oceania,Micronesia
-66.33115762,33.61261488,Pterodroma_cahow,0,0,0,0,0,0,absence,High Sea,NA,NA
-165.8325049,8.99804642,Pterodroma_cervicalis,0,0,0,0,0,0,absence,Marshall Islands,Oceania,Micronesia
101.0407193,-27.81668376,Pterodroma_cookii,0,0,0,0,0,0,absence,High Sea,NA,NA
-85.323132,-25.67555117,Pterodroma_defilippiana,0,0,0,0,0,0,absence,Costa Rica,Americas,Central America
-117.9826555,-3.298966978,Pterodroma_externa,0,0,0,0,0,0,absence,Ecuador,Americas,South America
-34.53525165,28.83265637,Pterodroma_feae,0,0,0,0,0,0,absence,High Sea,NA,NA
-65.57613112,21.64872054,Pterodroma_hasitata,0,0,0,0,0,0,absence,High Sea,NA,NA
-133.6145866,-18.15909131,Pterodroma_heraldica,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
163.4262865,28.11690561,Pterodroma_hypoleuca,0,0,0,0,0,0,absence,Japan,Asia,Eastern Asia
-23.78446427,-38.07218973,Pterodroma_incerta,0,0,0,0,0,0,absence,High Sea,NA,NA
65.75789223,-41.96347385,Pterodroma_inexpectata,0,0,0,0,0,0,absence,French Southern and Antarctic Lands,Antarctica,NA
-170.8008379,-50.72108813,Pterodroma_lessonii,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
-157.9248539,-15.36942048,Pterodroma_leucoptera,0,0,0,0,0,0,absence,Cook Islands,Oceania,Polynesia
-152.3810399,11.42939623,Pterodroma_longirostris,0,0,0,0,0,0,absence,High Sea,NA,NA
86.31197855,-46.41161907,Pterodroma_macroptera,0,0,0,0,0,0,absence,Bangladesh,Asia,Southern Asia
-17.23323263,31.89001305,Pterodroma_madeira,0,0,0,0,0,0,absence,Spain,Europe,Southern Europe
-168.8109879,-49.24014215,Pterodroma_magentae,0,0,0,0,0,0,absence,High Sea,NA,NA
54.94428733,-44.64143535,Pterodroma_mollis,0,0,0,0,0,0,absence,French Southern and Antarctic Lands,Antarctica,NA
-75.87413369,-32.3072714,Pterodroma_neglecta,0,0,0,0,0,0,absence,High Sea,NA,NA
-100.7114836,-1.077645852,Pterodroma_phaeopygia,0,0,0,0,0,0,absence,Ecuador,Americas,South America
-145.894816,15.94467067,Pterodroma_sandwichensis,0,0,0,0,0,0,absence,Northern Mariana Islands,Oceania,Micronesia
178.2216546,13.55414138,Pterodroma_solandri,0,0,0,0,0,0,absence,High Sea,NA,NA
-130.6964323,0.511461567,Pterodroma_ultima,0,0,0,0,0,0,absence,Pitcairn Islands,Oceania,Polynesia
-149.9243074,-17.43469008,Ptilinopus_chrysogaster,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
125.774176,-10.0284996,Ptilinopus_cinctus,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
-143.6596151,-16.85441887,Ptilinopus_coralensis,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
-139.5118081,-9.439179814,Ptilinopus_dupetithouarsii,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
166.4421225,-19.11090426,Ptilinopus_greyi,0,0,0,0,0,0,absence,Vanuatu,Oceania,Melanesia
-144.3452946,-27.60862748,Ptilinopus_huttoni,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
122.8310191,12.11520766,Ptilinopus_leclancheri,0,0,0,0,0,0,absence,Philippines,Asia,South-Eastern Asia
143.5142112,-11.16489452,Ptilinopus_magnificus,0,0,0,0,0,0,absence,Northern Mariana Islands,Oceania,Micronesia
119.0759027,-2.053054132,Ptilinopus_melanospilus,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
121.7759872,15.22621209,Ptilinopus_merrilli,0,0,0,0,0,0,absence,Philippines,Asia,South-Eastern Asia
-177.5353436,-14.22523854,Ptilinopus_porphyraceus,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
-149.9243074,-17.43469008,Ptilinopus_purpuratus,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
-159.0098543,-20.66303632,Ptilinopus_rarotongensis,0,0,0,0,0,0,absence,Cook Islands,Oceania,Polynesia
160.4048404,-11.51313948,Ptilinopus_richardsii,0,0,0,0,0,0,absence,Solomon Islands,Oceania,Melanesia
145.5655045,14.84155121,Ptilinopus_roseicapilla,0,0,0,0,0,0,absence,Northern Mariana Islands,Oceania,Micronesia
151.9408767,-5.900851076,Ptilinopus_solomonensis,0,0,0,0,0,0,absence,Papua New Guinea,Oceania,Melanesia
167.7116487,-16.23043647,Ptilinopus_tannensis,0,0,0,0,0,0,absence,Vanuatu,Oceania,Melanesia
133.0175729,-6.704390929,Ptilinopus_wallacii,0,0,0,0,0,0,absence,Australia,Oceania,Australia and New Zealand
-148.2411786,48.57165355,Ptychoramphus_aleuticus,0,0,0,0,0,0,absence,Canada,Americas,Northern America
178.5864529,-32.31003338,Puffinus_assimilis,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
-107.9575425,16.25681039,Puffinus_auricularis,0,0,0,0,0,0,absence,Mexico,Americas,Central America
178.5864529,-32.31003338,Puffinus_boydi,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
-151.1920621,5.111327454,Puffinus_bulleri,0,0,0,0,0,0,absence,Kiribati,Oceania,Micronesia
144.7607265,2.712967988,Puffinus_carneipes,0,0,0,0,0,0,absence,Northern Mariana Islands,Oceania,Micronesia
-113.012519,20.12122654,Puffinus_creatopus,0,0,0,0,0,0,absence,Mexico,Americas,Central America
178.5864529,-32.31003338,Puffinus_elegans,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
158.9407283,-41.10774401,Puffinus_gavia,0,0,0,0,0,0,absence,High Sea,NA,NA
-32.07138973,11.91851501,Puffinus_gravis,0,0,0,0,0,0,absence,High Sea,NA,NA
169.3851157,-39.06537901,Puffinus_griseus,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
151.0267296,-5.147680635,Puffinus_heinrothi,0,0,0,0,0,0,absence,Papua New Guinea,Oceania,Melanesia
155.3442235,-35.79584292,Puffinus_huttoni,0,0,0,0,0,0,absence,Australia,Oceania,Australia and New Zealand
-68.64014311,18.99345773,Puffinus_lherminieri,0,0,0,0,0,0,absence,Dominican Republic,Americas,Caribbean
-152.0548093,12.464623,Puffinus_myrtae,0,0,0,0,0,0,absence,High Sea,NA,NA
-146.5211823,-8.508616759,Puffinus_nativitatis,0,0,0,0,0,0,absence,French Polynesia,Oceania,Polynesia
-152.0548093,12.464623,Puffinus_newelli,0,0,0,0,0,0,absence,High Sea,NA,NA
-115.9539157,29.08787488,Puffinus_opisthomelas,0,0,0,0,0,0,absence,Mexico,Americas,Central America
157.3366448,-0.37714578,Puffinus_pacificus,0,0,0,0,0,0,absence,Solomon Islands,Oceania,Melanesia
-28.35756559,24.8867166,Puffinus_puffinus,0,0,0,0,0,0,absence,High Sea,NA,NA
-68.64014311,18.99345773,Puffinus_subalaris,0,0,0,0,0,0,absence,Dominican Republic,Americas,Caribbean
161.1451938,-15.2324944,Puffinus_tenuirostris,0,0,0,0,0,0,absence,Vanuatu,Oceania,Melanesia
19.59742473,38.46174773,Puffinus_yelkouan,0,0,0,0,0,0,absence,Greece,Europe,Southern Europe
-39.88823035,-61.32582285,Pygoscelis_antarcticus,1,1,0,0,1,1,blue,Antarctica,Antarctica,NA
-25.5942077,-54.30843114,Pygoscelis_papua,1,1,0,0,1,1,blue,South Georgia South Sandwich Islands,Antarctica,NA
92.82122388,12.54781295,Rallina_canningi,0,0,0,0,0,0,absence,India,Asia,Southern Asia
107.661895,5.508092348,Rallina_fasciata,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
-71.7759722,14.15607969,Rallus_longirostris,0,0,0,0,0,0,absence,High Sea,NA,NA
-71.7759722,14.15607969,Rallus_obsoletus,0,0,0,0,0,0,absence,Haiti,Americas,Caribbean
-68.10747794,10.69910242,Rallus_wetmorei,0,0,0,0,0,0,absence,Venezuela,Americas,South America
-77.97980784,2.901725278,Ramphastos_brevis,1,0,0,0,0,0,sc,Colombia,Americas,South America
-45.86114572,-24.03428541,Ramphodon_naevius,1,0,0,0,0,0,sc,Brazil,Americas,South America
108.3745252,0.508034836,Reinwardtipicus_validus,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
150.5854787,-4.865778538,Reinwardtoena_browni,0,0,0,0,0,0,absence,Papua New Guinea,Oceania,Melanesia
108.3482483,-0.098966905,Rhaphidura_leucopygialis,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
108.8667762,1.670293801,Rhinoplax_vigil,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
104.9210755,1.480370991,Rhizothera_dulitensis,0,0,0,0,0,0,absence,Malaysia,Asia,South-Eastern Asia
104.9210755,1.480370991,Rhizothera_longirostris,0,0,0,0,0,0,absence,Malaysia,Asia,South-Eastern Asia
-81.02967346,9.478380363,Rhynchortyx_cinctus,0,0,0,0,0,0,absence,Panama,Americas,Central America
178.0434523,55.07557633,Rissa_brevirostris,0,0,0,0,0,0,absence,Russia,Europe,Eastern Europe
52.83083615,6.034746651,Rostratula_benghalensis,1,0,0,0,0,0,sc,Somalia,Africa,Eastern Africa
1.622689238,-4.50405367,Sarkidiornis_melanotos,1,0,0,0,0,0,sc,High Sea,NA,NA
1.622689238,-4.50405367,Sarkidiornis_sylvicola,1,0,0,0,0,0,sc,High Sea,NA,NA
109.0465837,1.719507629,Sasia_abnormis,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
122.6042586,13.8368367,Scolopax_bukidnonensis,0,0,0,0,0,0,absence,Philippines,Asia,South-Eastern Asia
128.5609227,27.24380747,Scolopax_mira,0,0,0,0,0,0,absence,Japan,Asia,Eastern Asia
127.6498863,-1.234811909,Scolopax_rochussenii,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
-122.3112879,38.09083746,Selasphorus_sasin,1,0,0,0,0,0,sc,United States,Americas,Northern America
-81.87051362,10.73217612,Selenidera_spectabilis,0,0,0,0,0,0,absence,Panama,Americas,Central America
-129.1376562,73.65913941,Somateria_spectabilis,1,0,0,0,0,0,sc,Canada,Americas,Northern America
-72.66309499,-26.08864223,Spheniscus_humboldti,0,0,0,0,0,0,absence,Chile,Americas,South America
-126.514808,50.77171481,Sphyrapicus_ruber,0,0,0,0,0,0,absence,Canada,Americas,Northern America
123.0780273,11.86740592,Spilornis_holospilus,0,0,0,0,0,0,absence,Philippines,Asia,South-Eastern Asia
-5.907231643,70.00726183,Stercorarius_longicaudus,0,0,0,0,0,0,absence,High Sea,NA,NA
-13.9134026,68.93027698,Stercorarius_parasiticus,0,0,0,0,0,0,absence,Greenland,Americas,Northern America
52.95333981,70.81702852,Stercorarius_pomarinus,0,0,0,0,0,0,absence,Russia,Europe,Eastern Europe
179.7976228,56.09814239,Sterna_aleutica,0,0,0,0,0,0,absence,High Sea,NA,NA
83.40485653,7.773583174,Sterna_anaethetus,0,0,0,0,0,0,absence,Sri Lanka,Asia,Southern Asia
140.8392936,-9.573468008,Sterna_bergii,0,0,0,0,0,0,absence,Australia,Oceania,Australia and New Zealand
120.3368847,27.20795811,Sterna_bernsteini,0,0,0,0,0,0,absence,China,Asia,Eastern Asia
82.16569244,5.3792425,Sterna_caspia,0,0,0,0,0,0,absence,Sri Lanka,Asia,Southern Asia
56.13901663,1.451942087,Sterna_dougallii,0,0,0,0,0,0,absence,Seychelles,Africa,Eastern Africa
123.9531788,-9.202203183,Sterna_fuscata,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
-73.78792602,-17.46293286,Sterna_lorata,0,0,0,0,0,0,absence,High Sea,NA,NA
-169.8540785,0.703132869,Sterna_lunata,0,0,0,0,0,0,absence,United States Minor Outlying Islands,Americas,Micronesia
-49.1036214,4.556135391,Sterna_maxima,0,0,0,0,0,0,absence,French Guiana,Americas,South America
159.6802416,-25.39896114,Sterna_nereis,0,0,0,0,0,0,absence,Australia,Oceania,Australia and New Zealand
51.70898161,27.10287157,Sterna_nilotica,0,0,0,0,0,0,absence,Saudi Arabia,Asia,Western Asia
-37.20086486,3.994036394,Sterna_sandvicensis,0,0,0,0,0,0,absence,High Sea,NA,NA
62.2175002,10.78415952,Sterna_saundersi,0,0,0,0,0,0,absence,Somalia,Africa,Eastern Africa
173.0622796,-40.8830891,Sterna_striata,0,0,0,0,0,0,absence,New Zealand,Oceania,Australia and New Zealand
124.0123694,3.276126022,Sterna_sumatrana,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
67.4358491,-49.07994312,Sterna_virgata,0,0,0,0,0,0,absence,French Southern and Antarctic Lands,Antarctica,NA
-39.06532929,-43.9416313,Sterna_vittata,0,0,0,0,0,0,absence,High Sea,NA,NA
119.2453004,3.839580817,Streptopelia_bitorquata,0,0,0,0,0,0,absence,Indonesia,Asia,South-Eastern Asia
-85.13014271,7.098888566,Streptoprocne_rutila,0,0,0,0,0,0,absence,Costa Rica,Americas,Central America
